image_folder,image,folder,voucher_prefix,imag_numbers,IMG_,Dorsal,Ventral,.JPG,image_path1,image_path2,status,family,subfamily,tribe,subtribe,genus,species,genus_species,subspecies,voucher,number_specimens,sex,country,ADM1,ADM2,site_specific,locality_general,elev_min,elev_max,elev_unit,lat_deg,lat_min,lat_sec,lat_ort,lon_deg,lon_min,lon_sec,lon_ort,Date,Day,month_,Year,collector,genitalia_dissection,collection,record_status,comments_public,comments_private,databaser,DNA_voucher,other_prep,Full Path Merged 1,Full Path Merged 2,,,,,,,Image_quality,Reason why,,,,,,
Kailee Stover\20230712,Kailee Stover,20230712,FLMNH-MGCL,"1,560,157",IMG_,156,157,.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0156.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0157.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151188,1,male,Venezuela,Cojedes,N/A,Hato Pinero,El Baul,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,28,Nov,1986,"Brown, C. S. & R.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0157.JPG,,,,,,,N/A,N/A,,,,,,
Kailee Stover\20230712,Kailee Stover,20230712,FLMNH-MGCL,"1,580,159",IMG_,158,159,.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0158.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0159.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151189,1,male,Ecuador,Morona-Santiago,N/A,Macas R Pumayaou,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,21,Mar,1979,"Venedictoff, N.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0158.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0159.JPG,,,,,,,No,Lower right wing damage,,,,,,
Kailee Stover\20230712,Kailee Stover,20230712,FLMNH-MGCL,"1,600,161",IMG_,160,161,.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0160.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0161.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151190,1,female,Colombia,Amazonas,Leticia,Leticia,N/A,82,82,N/A,0,0,0,N/A,0,0,0,N/A,N/A,16,Dec,1976,Tremblay,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0160.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0161.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230712,Kailee Stover,20230712,FLMNH-MGCL,"1,620,163",IMG_,162,163,.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0162.JPG,Battus polydamas/Kailee Stover/20230712/IMG_0163.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151191,1,male,Argentina,Tucuman,N/A,"Tafi Viejo, La Sala de San Javier, Pro. Rt 340",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,18,Jan,1986,"Eisele, R. C.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0162.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-007/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230712/IMG_0163.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,650,166",IMG_,165,166,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0165.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0166.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151289,1,male,USA,Missouri,N/A,Hwy 103 S Van Buren 1-5 mi. Salem Uplift,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,30,Jun,1969,"Heitzman, J. R.",N/A,FLMNH,valid,forest',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0165.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0166.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,670,168",IMG_,167,168,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0167.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0168.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151290,1,male,USA,Missouri,N/A,Hwy 103 S Van Buren 1-5 mi. Salem Uplift,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,24,Jun,1969,"Heitzman, J. R.",N/A,FLMNH,valid,forest',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0167.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0168.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,690,170",IMG_,169,170,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0169.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0170.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151291,1,female,USA,Missouri,N/A,Hwy 103 S Van Buren 1-5 mi. Salem Uplift,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,20,Jun,1969,"Heitzman, J. R.",N/A,FLMNH,valid,forest',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0169.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0170.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,710,172",IMG_,171,172,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0171.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0172.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151292,1,female,USA,Missouri,N/A,Hwy 103 S Van Buren 1-5 mi. Salem Uplift,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,28,Jun,1969,"Heitzman, J. R.",N/A,FLMNH,valid,forest',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0171.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0172.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,730,174",IMG_,173,174,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0173.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0174.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151293,1,female,Jamaica,St. Thomas,N/A,Llandewey Pen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,3,Oct,19973,"Milner, P. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0173.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0174.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,750,176",IMG_,175,176,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0175.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0176.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151294,1,female,Jamaica,St. Thomas,N/A,"West Indies, Eleven Mile",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,13,May,1962,"Milner, P. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0175.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0176.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,770,178",IMG_,177,178,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0177.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0178.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151295,1,female,Guatemala,Not located,N/A,‘Guatemala’,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,45056,Jun,2003,"Milner, P. F.",N/A,FLMNH,valid,Actinote equatoria',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0177.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0178.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,790,180",IMG_,179,180,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0179.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0180.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151296,1,male,Jamaica,St. Thomas,N/A,Llandewey Pen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,30,Sep,1973,"Milner, P. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0179.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0180.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,810,182",IMG_,181,182,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0181.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0182.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151297,1,male,Jamaica,St. Andrew,N/A,Mono,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,1,Jan,1967,"Milner, P. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0181.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0182.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,830,184",IMG_,183,184,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0183.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0184.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151298,1,male,Jamaica,St. Thomas,N/A,"West Indies, Lysson's Beach",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,2,Jun,1963,"Milner, P. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0183.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0184.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,850,186",IMG_,185,186,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0185.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0186.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151299,1,male,Dominican Republic,Not located,N/A,"40km W PTO. Plata D.R., Loma de Agu Acate Rd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,3,Jan,1986,"Harris, L. N.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0185.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0186.JPG,,,,,,,No,Positioned on side,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,870,188",IMG_,187,188,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0187.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0188.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151300,1,male,Dominican Republic,Not located,N/A,River Valley 3.6 km S JCY HWY125 N Santiage D. R.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,3,Jan,1986,"Harris, L. N.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0187.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0188.JPG,,,,,,,No,Positioned on side,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,890,190",IMG_,189,190,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0189.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0190.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151301,1,male,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,3,Jan,1947,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0189.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0190.JPG,,,,,,,No,Lower left wing damage,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,910,192",IMG_,191,192,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0191.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0192.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151302,1,female,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,6,Aug,1946,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0191.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0192.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,930,194",IMG_,193,194,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0193.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0194.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151303,1,male,USA,Florida,N/A,Orlando,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,4,May,1940,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0193.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0194.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,950,196",IMG_,195,196,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0195.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0196.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151304,1,male,Mexico,Guerrero,N/A,Acahuizotla,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,N/A,Sep,1952,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0195.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0196.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,970,198",IMG_,197,198,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0197.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0198.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151305,1,male,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,16,Aug,1947,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0197.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0198.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"1,990,200",IMG_,199,200,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0199.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0200.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151306,1,female,Mexico,Chiapas,N/A,Tierra Blanca,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,N/A,Aug,1942,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0199.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0200.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"2,020,203",IMG_,202,203,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0202.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0203.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151307,1,male,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,30,Apr,1947,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0202.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0203.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"2,040,205",IMG_,204,205,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0204.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0205.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151308,1,male,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,25,Jul,1946,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0204.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0205.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"2,060,207",IMG_,206,207,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0206.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0207.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151309,1,female,Mexico,Michoacán,N/A,Coahuayana,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,N/A,Aug,1950,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0206.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0207.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"2,080,209",IMG_,208,209,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0208.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0209.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151310,1,female,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,3,Jan,1947,"Wilson, K.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0208.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0209.JPG,,,,,,,No,Upper left wing damage,,,,,,
Kailee Stover\20230717,Kailee Stover,20230717,FLMNH-MGCL,"2,100,211",IMG_,210,211,.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0210.JPG,Battus polydamas/Kailee Stover/20230717/IMG_0211.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1151311,1,male,Country unknown,Not located,N/A,no data,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0210.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231023T162947Z-012/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230717/IMG_0211.JPG,,,,,,,Yes,N/A,,,,,,
